window_id,filename,subject_id,action_code,label,head_drop,shoulder_drop,head_velocity_mean,head_velocity_max,torso_tilt_std,torso_tilt_range,lateral_sway_range,sway_direction_changes,min_hand_to_chest,hand_to_chest_drop,accel_slope,vertical_ratio,max_downward_vel,ending_tilt,tilt_net_change,knee_bend_min,elbow_angle_min,hand_dwell_frames,foot_sep_std,time_to_min_drop,post_fall_low_head_ratio,head_vertical_accel_peak,pre_post_head_speed_change,hand_approach_speed,hand_dwell_longest_run,hand_near_chest_stability
134,S001C001P002R001A001.skeleton,2,1,Normal Activity,0.0219897535784756,0.0258810278305714,0.0097649687686041,0.0780875467836216,1.9897739814025568,6.70317373044216,0.0445054175844391,10,0.2088558083025848,0.2347931736141079,0.0002620524078812,0.3634786958713408,0.0482115137676661,12.13803218636767,-0.676456768004682,1.6161896202043775,51.68431364495822,14,0.0130403237545906,0.4,0.0,0.0802375200599259,0.0142815986633336,0.4984361719511733,14,0.9864601384388362
135,S001C001P002R001A001.skeleton,2,1,Normal Activity,0.1156957935501874,0.0,0.0107416591812749,0.0706868345501496,1.6223732365876795,6.473126309685814,0.0436301419068416,15,0.2088558083025848,0.4984361719511733,-5.7042362529035295e-05,0.879544633648692,0.0664499785117935,13.362887333509036,-4.745930437678112,1.4824321726668797,51.68431364495822,19,0.0300638429250566,0.7666666666666667,0.9,0.0569433520345779,0.0255563944437098,0.4984361719511733,19,0.9867657937552906
136,S001C001P002R001A001.skeleton,2,1,Normal Activity,0.0833974830793844,0.0065081208752245,0.008980032656684,0.0706868345501496,0.5972359648442587,1.8833814302645724,0.0295192075022295,14,0.2100748787625538,0.0029539106287953,-0.0003640634327355,1.9243242653701549,0.0664499785117935,12.536761280833849,0.3110582510247504,1.4824321726668797,65.49530132408368,5,0.0229870490905621,0.2666666666666666,0.7,0.0569433520345779,0.0255563944437098,0.0817412669990947,5,0.9989482415256332
137,S001C002P002R001A001.skeleton,2,1,Normal Activity,0.04827402825501,7.393775988628892e-05,0.0096524371174842,0.0862348647408286,3.000811091768352,7.793037545908663,0.165670346707306,10,0.4214384348216864,0.0,0.0006596947552945,0.3231078522602406,0.0275500256315619,4.931233163409483,-7.773789900765359,1.153613924189004,66.09696425390247,0,0.0409395369186951,0.9666666666666668,0.6,0.0301063613919845,0.0320841635140467,0.0154003335813553,0,0.0
138,S001C002P002R001A001.skeleton,2,1,Normal Activity,0.0519132124065149,0.0,0.0115186377286968,0.0862348647408286,2.112499398762151,6.697478560256349,0.1428997848626106,9,0.809376411281387,0.0,-0.0006487936095902,0.5566270741866949,0.0275500256315619,8.463014225334293,-2.7598233551794245,1.086152043770613,61.06516214610907,0,0.0369808186217211,0.8666666666666667,1.0,0.0301063613919845,0.0320841635140467,0.0154003335813553,0,0.0
139,S001C002P002R001A001.skeleton,2,1,Normal Activity,0.0065542174377719,0.0077056700300113,0.0074577684647648,0.0352061764767292,1.3024127230121092,4.051973430186911,0.0946016996123935,9,0.8960560636203445,0.0,-5.26726712609645e-05,0.2877297301989544,0.0080411984855512,5.457584216992246,0.6769831452770578,1.086152043770613,83.36643801284163,0,0.0348852235721295,0.9666666666666668,0.1,0.0067330553094129,0.0012821314426941,0.0611297559562449,0,0.0
140,S001C003P002R001A001.skeleton,2,1,Normal Activity,0.0067198000751163,0.0,0.0025603556800895,0.0084538114051303,0.1212622164007313,0.5375239919094845,0.0253402998665568,9,0.4489630118997041,0.0,0.0001527776829346,0.461355290198072,0.0034810287777451,11.462362909798111,-0.2222856073814547,1.2985191391467412,87.79634656442825,0,0.0058128323262481,0.6666666666666666,0.3,0.005277812899936,0.0019329875247819,0.0583057636753583,0,0.0
141,S001C003P002R001A001.skeleton,2,1,Normal Activity,0.005985834595253,0.0043497530483244,0.0034559363784723,0.0084538114051303,0.3325191078346932,1.2229679224146874,0.0254630012902711,6,0.5891557019884891,0.072379298767733,4.940560815974147e-05,0.4569753559009749,0.0034769982880065,12.190831348747686,1.0437068234776028,1.2985191391467412,56.479287830118366,0,0.0018422213787552,0.1666666666666666,0.0,0.0073279028631174,0.0019274314022366,0.0583057636753583,0,0.0
142,S001C003P002R001A001.skeleton,2,1,Normal Activity,0.0,0.0031867724169157,0.0030924982588298,0.0076984689834054,0.3029660321804163,0.9972639107160486,0.0141203126398093,9,0.5992695372419672,0.0308411247906486,-4.787021931395378e-05,0.2923782454226403,0.0034769982880065,11.502929967248878,0.0162440964557095,1.3016989118909092,76.28689710988326,0,0.0027324191807842,0.0,0.0,0.0073279028631174,0.0019274314022366,0.0403741168770741,0,0.0
143,S003C001P002R001A001.skeleton,2,1,Normal Activity,0.1673382638079197,0.0240296352401582,0.0180474516793715,0.0860109580164761,3.183753188512943,10.04625539492852,0.0736387181236008,12,0.4106455453111652,0.0,-0.0002725737782972,0.3776744712805083,0.0796976266336058,3.035273932098936,-0.5170618013383508,1.239336133336978,82.31417724615751,0,0.0146880583593563,0.3333333333333333,0.0,0.0982429420832622,-0.0004793243258506,0.0831389948614528,0,0.0
